Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
 g__Anaerococcus,0.0037792410967442762,0.0013574365872188665,0.0027632126765696815,0.0026332967868441014,0.0015772998384311952
 g__Bacteroides_H_857956,0.003571006424925977,0.0018845507391808303,0.0026117460301114713,0.0026891010647396175,0.0011722534514755508
 g__Mucilaginibacter_A,0.0031204171643162038,0.0034755663879828948,0.000970690651946232,0.0025222247347484674,0.0017138508804136335
 g__Blautia_A_141781,0.0028830987629451387,0.002267119471081791,0.002669879014332921,0.002606699082786508,0.001196902935542842
 g__Citricoccus_384863,0.0021633753080571,0.0035166148895962,0.0020988662166567,0.0025929521381033,0.0010640175682927
 g__Sphingomicrobium_483192,0.0039136025682248,0.0021030422656432,0.0016360753190234,0.0025509067176305,0.0009822489563001
 g__Enterocloster,0.0031978378361088,0.0026915907296616104,0.0011920432729789518,0.0023604906129165,0.0009249965859737803
 g__Microbacterium_A_383321,0.0028438136519891,0.001353664451743234,0.0025181350055293,0.002238537703087178,0.0013358269558259386
 g__Dialister_37762,0.003466162195777092,0.0002967901513839,0.0028510566171582596,0.002204669654773122,0.0014477710126816388
 g__Finegoldia,0.0021363953180905003,0.0031200087035375,0.0018750422917553,0.0023771487711278,0.0005698748545467001
 g__Leptotrichia_A_993641,0.0023623258922907,0.0023925376367211343,0.002267338185077159,0.002340733904696208,0.0005085554535970389
 g__Lancefieldella,0.0022779852803223,0.0010517520514637,0.0030896470422444003,0.0021397947913434,0.0009645764140925
 g__Mesorhizobium_I,0.0020998198665957255,0.0023384895900593,0.0015553684539639,0.001997892636873,0.0008647858172733986
 g__Sphingobacterium,0.002111746594742378,0.0017299534014040547,0.0019398939320227162,0.001927197976056257,0.0009613049505557142
 g__Clostridium_T,0.0013405283400049523,0.0015543957882780386,0.0026943551053711843,0.0018630930778847233,0.0012062851898033027
 g__Pseudomonas_E_647464,0.001209618731253745,0.0019163722155281621,0.002457363845627171,0.0018611182641363883,0.0010115523574812189
 g__Leuconostoc_B,0.0026831456118405527,0.0006262862450662999,0.0018351356740817998,0.0017148558436629506,0.0008802741113401974
 g__Lactobacillus,0.0014497690403223362,0.0019943384124414907,0.0016319019254163038,0.0016920031260600188,0.0008923235180858316
 g__Phocaeicola_A,0.001019099060265235,0.0020118890234388,0.0021219083990164536,0.0017176321609067373,0.0007561381667531755
 g__Telluria_573210,0.0010429194923216463,0.0022533833748939604,0.001519982856574135,0.0016054285745966037,0.0011083165668285071
 g__Lactococcus_A_343306,0.0020246933237119,0.0008279330294737,0.0020209504577714,0.0016245256036523,0.0005632780835956
 g__Peptostreptococcus,0.0016734041567799686,0.0016475426150819635,0.0015387358503848453,0.0016198942074155517,0.0005098085317010136
 g__Marmoricola_A_392027,0.0024273130855508,0.0005922100924796001,0.001405451113638,0.0014749914305561,0.0009364790914298
 g__Acidipropionibacterium,0.0016223672205859,0.0015973574503003,0.0016752175716699001,0.0016316474141854,3.7025783526412756e-05
 g__Bacillus_P_294101,0.0018400755282994,0.0006562073598989861,0.0017880915720560001,0.0014281248200848,0.0007938786156970652
 g__Paraprevotella,0.0009508075175577,0.0027776197757761,0.0003355601084688,0.0013546624672675,0.0010590285754002
 g__Planococcus,0.001731693437736,0.0021381263934711,0.00042322792754,0.0014310159195823,0.0007316758911592
 g__Ligilactobacillus,0.0010544659108968149,0.0020420135422446,0.0011911061136657,0.001429195188935629,0.000690047431304711
 g__Agathobacter_164117,0.0015543058101928,0.0009895011661238,0.0018307040034005,0.0014581703265724002,0.00047083021932509996
 g__Cocleimonas,0.0014863812110357999,0.00165476282820883,0.0006605539285625277,0.0012672326559357,0.0009066949205218
 g__Bradyrhizobium_503372,0.001518708624226,0.00042877153865247646,0.0020090762877152998,0.0013188521501978998,0.0006865639903581001
 g__Catenibacterium,0.0001867877217100647,0.0017168791604494,0.001721299266399,0.0012083220495195,0.0008764812538954001
 g__Hymenobacter_910554,0.0012632989864689,0.0012244935240518,0.0015769808411259,0.0013549244505488998,0.0002537688601683
 g__Aggregatibacter_736122,0.0014300736102876,0.001514096764099226,0.0008920267958554495,0.001278732390080641,0.00043466693840677725
